시간,여주보(상류)_수위_수위(m),여주보(상류)_수위_유량(m³/s),여주보(상류)_수위_해발수위(El.m),여주보(하류)_수위_수위(m),여주보(하류)_수위_유량(m³/s),여주보(하류)_수위_해발수위(El.m),여주시(여주대교)_강수량_강수량(mm),여주시(여주대교)_강수량_누적강수량(mm),여주시(여주대교)_수위_수위(m),여주시(여주대교)_수위_유량(m³/s),여주시(여주대교)_수위_해발수위(El.m),여주시(주암리)_강수량_강수량(mm),여주시(주암리)_강수량_누적강수량(mm),원주시(문막교)_수위_수위(m),원주시(문막교)_수위_유량(m³/s),원주시(문막교)_수위_해발수위(El.m),충주댐_댐_현재수위(EL.m),충주댐_댐_유입량(m³/s),충주댐_댐_방류량(m³/s),충주시(수안보면사무소)_강수량_강수량(mm),충주시(수안보면사무소)_강수량_누적강수량(mm),충주조정지댐_댐_현재수위(EL.m),충주조정지댐_댐_유입량(m³/s),충주조정지댐_댐_방류량(m³/s)
2025-12-22 20:50,33.1,,33.1,28.25,67.94,28.25,0,1,0.71,61.74,33.24,0,2,1,18.52,51.72,133.725,0,0.43,0,2,64.604,39.61,61.451
2025-12-22 21:00,33.1,,33.1,28.25,68.82,28.25,0,1,0.71,64.07,33.24,0,2,1,18.52,51.72,133.727,4.374,0.43,0,2,64.6,24.923,61.323
2025-12-22 21:10,33.1,,33.1,28.25,69.51,28.25,0,1,0.71,65.23,33.24,0,2,1,18.52,51.72,133.729,122.208,0.43,0,2,64.595,6.645,61.328
2025-12-22 21:20,33.1,,33.1,28.25,67.46,28.25,0,1,0.71,65.23,33.24,0,2,1,18.52,51.72,133.73,185.041,0.43,0,2,64.59,10.353,61.41
2025-12-22 21:30,33.1,,33.1,28.25,68.82,28.25,0,1,0.71,61.74,33.24,0,2,1,18.52,51.72,133.732,216.486,0.43,0,2,64.59,24.962,61.314
2025-12-22 21:40,33.1,,33.1,28.25,66.78,28.25,0,1,0.71,64.07,33.24,0,2,1,18.52,51.72,133.732,130.041,0.43,0,2,64.59,43.173,61.294
2025-12-22 21:50,33.1,,33.1,28.25,70.19,28.25,0,1,0.71,62.9,33.24,0,2,1,18.52,51.72,133.732,55.43,0.43,0,2,64.59,61.308,61.315
2025-12-22 22:00,33.1,,33.1,28.25,66.1,28.25,0,1,0.71,64.07,33.24,0,2,1,18.52,51.72,133.731,0,0.43,0,2,64.583,35.833,61.225
2025-12-22 22:10,33.1,,33.1,28.25,64.96,28.25,0,1,0.71,60.57,33.24,0,2,1,18.52,51.72,133.73,0,0.43,0,2,64.58,25.1,61.929
2025-12-22 22:20,33.1,,33.1,28.25,64.96,28.25,0,1,0.71,62.9,33.24,0,2,1,18.52,51.72,133.729,0,0.43,0,2,64.577,14.336,61.521
2025-12-22 22:30,33.1,,33.1,28.25,63.6,28.25,0,1,0.71,60.57,33.24,0,2,1,18.52,51.72,133.728,0,0.43,0,2,64.57,14.434,61.351
2025-12-22 22:40,33.1,,33.1,28.25,64.28,28.25,0,1,0.7,65.09,33.23,0,2,1,18.52,51.72,133.729,0,0.43,0,2,64.569,21.576,61.355
2025-12-22 22:50,33.1,,33.1,28.25,66.31,28.25,0,1,0.7,61.6,33.23,0,2,1,18.52,51.72,133.731,78.986,0.43,0,2,64.561,3.387,61.287
2025-12-22 23:00,33.1,,33.1,28.24,65.63,28.24,0,1,0.7,61.6,33.23,0,2,1,18.52,51.72,133.731,106.541,0.43,0,2,64.56,25.169,61.366
2025-12-22 23:10,33.1,,33.1,28.24,72.4,28.24,0,1,0.71,58.24,33.24,0,2,1,18.52,51.72,133.731,82.93,0.43,0,2,64.56,28.913,61.752
2025-12-22 23:20,33.1,,33.1,28.24,66.99,28.24,0,1,0.71,62.9,33.24,0,2,0.99,18.52,51.71,133.73,0,0.43,0,2,64.554,36.104,61.028
2025-12-22 23:30,33.1,,33.1,28.24,68.34,28.24,0,1,0.71,62.9,33.24,0,2,0.98,18.52,51.7,133.73,0,0.43,0,2,64.55,25.24,61.108
2025-12-22 23:40,33.1,,33.1,28.24,68.34,28.24,0,1,0.71,59.41,33.24,0,2,0.99,18.52,51.71,133.729,0,0.43,0,2,64.548,17.788,61.063
2025-12-22 23:50,33.1,,33.1,28.24,71.05,28.24,0,1,0.71,59.41,33.24,0,2,1,18.52,51.72,133.73,0,0.43,0,2,64.54,10.7,61.097
2025-12-23 0:00,33.1,,33.1,28.24,65.63,28.24,0,1,0.71,58.24,33.24,0,2,0.97,18.52,51.69,133.731,51.486,0.43,0,2,64.54,25.037,60.95
2025-12-23 0:10,33.1,,33.1,28.24,72.56,28.24,0,1,0.7,60.44,33.23,0,2,0.98,18.52,51.7,133.732,118.319,0.43,0,2,64.533,7.158,61.094
2025-12-23 0:20,33.1,,33.1,28.24,66.51,28.24,0,1,0.7,59.28,33.23,0,2,0.98,18.52,51.7,133.733,134.041,0.43,0,2,64.53,25.157,61.094
2025-12-23 0:30,33.1,,33.1,28.24,62.25,28.24,0,1,0.7,55.79,33.23,0,2,0.98,18.52,51.7,133.732,47.597,0.43,0,2,64.53,25.231,61.172
2025-12-23 0:40,33.1,,33.1,28.24,60.9,28.24,0,1,0.7,59.28,33.23,0,2,0.98,18.52,51.7,133.732,0.43,0.43,0,2,64.524,28.911,61.134
2025-12-23 0:50,33.1,,33.1,28.24,63.15,28.24,0,1,0.71,61.74,33.24,0,2,0.97,18.52,51.69,133.732,0,0.43,0,2,64.519,21.81,61.122
2025-12-23 1:00,33.1,,33.1,28.24,64.96,28.24,0,1,0.71,65.23,33.24,0,2,0.97,18.52,51.69,133.732,0.43,0.43,0,2,64.512,0,61.126
2025-12-23 1:10,33.1,,33.1,28.24,66.31,28.24,0,1,0.71,65.23,33.24,0,2,0.97,18.52,51.69,133.737,192.93,0.43,0,2,64.51,11.002,60.926
2025-12-23 1:20,33.1,,33.1,28.24,70.37,28.24,0,1,0.7,61.6,33.23,0,2,0.99,18.52,51.71,133.736,153.652,0.43,0,2,64.509,25.288,60.98
2025-12-23 1:30,33.1,,33.1,28.24,66.99,28.24,0,1,0.7,61.6,33.23,0,2,0.99,18.52,51.71,133.735,122.208,0.43,0,2,64.5,19.04,63.548
2025-12-23 1:40,33.1,,33.1,28.24,69.69,28.24,0,1,0.71,62.9,33.24,0,2,0.97,18.52,51.69,133.734,0,0.43,0,2,64.497,16.534,63.909
2025-12-23 1:50,33.1,,33.1,28.24,69.02,28.24,0,1,0.71,61.74,33.24,0,2,0.98,18.52,51.7,133.735,0,0.43,0,2,64.49,0,63.87
2025-12-23 2:00,33.1,,33.1,28.24,71.72,28.24,0,1,0.71,62.9,33.24,0,2,0.99,18.52,51.71,133.737,90.819,0.43,0,2,64.49,28.242,63.448
2025-12-23 2:10,33.1,,33.1,28.24,73.08,28.24,0,1,0.71,61.74,33.24,0,2,0.98,18.52,51.7,133.739,200.819,0.43,0,2,64.482,10.451,63.536
2025-12-23 2:20,33.1,,33.1,28.24,67.85,28.24,0,1,0.71,64.07,33.24,0,2,0.97,18.52,51.69,133.739,157.652,0.43,0,2,64.48,28.116,63.699
2025-12-23 2:30,33.1,,33.1,28.24,71.21,28.24,0,1,0.71,64.07,33.24,0,2,0.99,18.52,51.71,133.739,71.152,0.43,0,2,64.478,21.195,63.85
2025-12-23 2:40,33.1,,33.1,28.24,67.85,28.24,0,1,0.71,65.23,33.24,0,2,0.99,18.52,51.71,133.74,16.152,0.43,0,2,64.47,21.36,63.863
2025-12-23 2:50,33.1,,33.1,28.24,65.84,28.24,0,1,0.71,66.39,33.24,0,2,1,18.52,51.72,133.738,0,0.43,0,2,64.469,24.939,63.772
2025-12-23 3:00,33.1,,33.1,28.24,67.66,28.24,0,1,0.71,66.39,33.24,0,2,0.98,18.52,51.7,133.737,0,0.43,0,2,64.461,3.75,63.616
2025-12-23 3:10,33.1,,33.1,28.24,68.34,28.24,0,1,0.71,64.07,33.24,0,2,0.99,18.52,51.71,133.738,0,0.43,0,2,64.46,28.406,63.496
2025-12-23 3:20,33.1,,33.1,28.24,67.66,28.24,0,1,0.71,68.72,33.24,0,2,0.99,18.52,51.71,133.739,35.763,0.43,0,2,64.454,10.796,63.609
2025-12-23 3:30,33.1,,33.1,28.24,67.18,28.24,0,1,0.7,60.44,33.23,0,2,0.98,18.52,51.7,133.741,137.93,0.43,0,2,64.45,24.914,63.636
2025-12-23 3:40,33.1,,33.1,28.24,67.66,28.24,0,1,0.7,65.09,33.23,0,2,0.97,18.52,51.69,133.743,181.152,0.43,0,2,64.443,3.826,63.4
2025-12-23 3:50,33.1,,33.1,28.25,62.93,28.25,0,1,0.7,60.44,33.23,0,2,0.97,18.52,51.69,133.742,126.208,0.43,0,2,64.44,14.365,63.394
2025-12-23 4:00,33.1,,33.1,28.25,61.57,28.25,0,1,0.71,57.08,33.24,0,2,0.97,18.52,51.69,133.743,86.874,0.43,0,2,64.44,28.386,63.533
2025-12-23 4:10,33.1,,33.1,28.24,64.96,28.24,0,1,0.71,59.41,33.24,0,2,0.97,18.52,51.69,133.742,0,0.43,0,2,64.431,21.543,63.702
2025-12-23 4:20,33.1,,33.1,28.25,71.05,28.25,0,1,0.71,65.23,33.24,0,2,0.98,18.52,51.7,133.741,0,0.43,0,2,64.43,28.711,63.898
2025-12-23 4:30,33.1,,33.1,28.24,70.37,28.24,0,1,0.71,59.41,33.24,0,2,0.98,18.52,51.7,133.74,0,0.43,0,2,64.421,0,63.753
2025-12-23 4:40,33.1,,33.1,28.25,76.46,28.25,0,1,0.71,67.56,33.24,0,2,0.97,18.52,51.69,133.741,0,0.43,0,2,64.416,11.43,63.641
2025-12-23 4:50,33.1,,33.1,28.25,71.88,28.25,0,1,0.71,62.9,33.24,0,2,0.97,18.52,51.69,133.742,35.819,0.43,0,2,64.41,0,63.718
2025-12-23 5:00,33.1,,33.1,28.25,64.28,28.25,0,1,0.71,57.08,33.24,0,2,0.99,18.52,51.71,133.743,126.208,0.43,0,2,64.41,25.422,63.742
2025-12-23 5:10,33.1,,33.1,28.25,66.31,28.25,0,1,0.71,52.42,33.24,0,2,0.99,18.52,51.71,133.746,204.819,0.43,0,2,64.408,36.024,63.945
2025-12-23 5:20,33.1,,33.1,28.25,69.02,28.25,0,1,0.71,52.42,33.24,0,2,0.99,18.52,51.71,133.747,185.152,0.43,0,2,64.407,53.258,63.421
2025-12-23 5:30,33.1,,33.1,28.25,71.05,28.25,0,1,0.71,54.75,33.24,0,2,0.99,18.52,51.71,133.747,173.374,0.43,0,2,64.4,28.946,63.639
2025-12-23 5:40,33.1,,33.1,28.25,67.66,28.25,0,1,0.71,54.75,33.24,0,2,0.99,18.52,51.71,133.746,27.93,0.43,0,2,64.392,8.147,63.714
2025-12-23 5:50,33.1,,33.1,28.25,66.31,28.25,0,1,0.71,53.58,33.24,0,2,0.99,18.52,51.71,133.745,0,0.43,0,2,64.384,0,63.018
2025-12-23 6:00,33.1,,33.1,28.25,70.37,28.25,0,1,0.71,54.75,33.24,0,2,0.99,18.52,51.71,133.744,0,0.43,0,2,64.38,0,63.282
2025-12-23 6:10,33.1,,33.1,28.25,68.34,28.25,0,1,0.71,55.91,33.24,0,2,0.99,18.52,51.71,133.744,0,0.43,0,2,64.38,21.653,62.993
2025-12-23 6:20,33.1,,33.1,28.25,66.31,28.25,0,1,0.71,53.58,33.24,0,2,0.99,18.52,51.71,133.745,0.43,0.43,0,2,64.38,49.272,63.042
2025-12-23 6:30,33.1,,33.1,28.25,71.05,28.25,0,1,0.72,56.03,33.25,0,2,0.98,18.52,51.7,133.746,59.374,0.43,0,2,64.377,52.663,62.954
2025-12-23 6:40,33.1,,33.1,28.25,81.87,28.25,0,1,0.72,56.03,33.25,0,2,0.98,18.52,51.7,133.746,75.097,0.43,0,2,64.37,28.538,62.784
2025-12-23 6:50,33.1,,33.1,28.25,79.84,28.25,0,1,0.72,50.2,33.25,0,2,0.98,18.52,51.7,133.746,23.986,0.43,0,2,64.365,11.318,62.883
2025-12-23 7:00,33.1,,33.1,28.25,79.84,28.25,0,1,0.72,53.7,33.25,0,2,0.97,18.52,51.69,133.745,0,0.43,0,2,64.356,0,62.858
2025-12-23 7:10,33.1,,33.1,28.25,67.66,28.25,0,1,0.72,58.37,33.25,0,2,0.97,18.52,51.69,133.746,0,0.43,0,2,64.35,0,62.467
2025-12-23 7:20,33.1,,33.1,28.25,68.34,28.25,0,1,0.72,60.7,33.25,0,2,0.99,18.52,51.71,133.745,0,0.43,0,2,64.347,0.858,62.249
2025-12-23 7:30,33.1,,33.1,28.25,69.69,28.25,0,1,0.72,52.53,33.25,0,2,0.99,18.52,51.71,133.746,27.93,0.43,0,2,64.341,10.911,61.685
2025-12-23 7:40,33.1,,33.1,28.25,76.32,28.25,0,1,0.72,54.86,33.25,0,2,0.99,18.52,51.71,133.748,86.93,0.43,0,2,64.34,28.053,62.724
2025-12-23 7:50,33.1,,33.1,28.25,81.77,28.25,0,1,0.72,56.03,33.25,0,2,0.98,18.52,51.7,133.748,118.319,0.43,0,2,64.337,28.253,62.683
2025-12-23 8:00,33.1,,33.1,28.25,70.87,28.25,0,1,0.72,53.7,33.25,0,2,0.98,18.52,51.7,133.749,101.888,9.969,0,2,64.33,25.223,62.597
2025-12-23 8:10,33.1,,33.1,28.26,66.1,28.26,0,1,0.72,52.53,33.25,0,2,0.98,18.52,51.7,133.745,0,156.495,0,2,64.327,18.341,62.409
2025-12-23 8:20,33.1,,33.1,28.26,63.37,28.26,0,1,0.72,53.7,33.25,0,2,0.97,18.52,51.69,133.738,0,157.285,0,2,64.32,4.766,62.459
2025-12-23 8:30,33.1,,33.1,28.26,68.82,28.26,0,1,0.72,51.36,33.25,0,2,0.97,18.52,51.69,133.735,0,153.382,0,2,64.316,14.888,62.295
2025-12-23 8:40,33.1,,33.1,28.26,68.14,28.26,0,1,0.72,47.86,33.25,0,2,0.97,18.52,51.69,133.736,0,155.612,0,2,64.31,4.761,62.362
2025-12-23 8:50,33.1,,33.1,28.26,67.46,28.26,0,1,0.72,52.53,33.25,0,2,0.97,18.52,51.69,133.733,0,155.49,0,2,64.31,28.471,62.422
2025-12-23 9:00,33.1,,33.1,28.26,72.91,28.26,0,1,0.72,50.2,33.25,0,2,0.97,18.52,51.69,133.733,57.513,156.105,0,2,64.308,35.297,62.272
2025-12-23 9:10,33.1,,33.1,28.26,66.78,28.26,0,1,0.72,51.36,33.25,0,2,0.97,18.52,51.69,133.734,83.243,150.302,0,2,64.301,31.809,61.898
2025-12-23 9:20,33.1,,33.1,28.26,66.78,28.26,0,1,0.72,52.53,33.25,0,2,0.97,18.52,51.69,133.733,144.416,150.508,0,2,64.295,11.402,61.87
2025-12-23 9:30,33.1,,33.1,28.26,69.31,28.26,0,1,0.72,56.03,33.25,0,2,0.97,18.52,51.69,133.732,106.705,148.803,0,2,64.29,1.253,61.99
2025-12-23 9:40,33.1,,33.1,28.26,67.94,28.26,0,1,0.71,54.75,33.24,0,2,0.97,18.52,51.69,133.728,0,151.34,0,2,64.281,0,61.9
2025-12-23 9:50,33.1,,33.1,28.26,69.31,28.26,0,1,0.71,60.57,33.24,0,2,0.97,18.52,51.69,133.725,0,144.348,0,2,64.28,11.538,61.869
2025-12-23 10:00,33.1,,33.1,28.26,65.88,28.26,0,1,0.72,56.03,33.25,0,2,0.97,18.52,51.69,133.724,0,139.991,0,2,64.28,28.37,62.154
2025-12-23 10:10,33.1,,33.1,28.27,67.94,28.27,0,1,0.72,57.2,33.25,0,2,0.97,18.52,51.69,133.725,0,142.213,0,2,64.303,128.926,37.757
2025-12-23 10:20,33.1,,33.1,28.26,71.37,28.26,0,1,0.72,56.03,33.25,0,2,0.97,18.52,51.69,133.723,67.348,143.674,0,2,64.31,142.286,23.947
2025-12-23 10:30,33.1,,33.1,28.26,71.37,28.26,0,1,0.72,56.03,33.25,0,2,0.98,18.52,51.7,133.723,104.399,145.144,0,2,64.317,161.867,49.732
2025-12-23 10:40,33.1,,33.1,28.27,69.31,28.27,0,1,0.72,57.2,33.25,0,2,0.98,18.52,51.7,133.724,128.533,132.113,0,2,64.31,67.964,62.382
2025-12-23 10:50,33.1,,33.1,28.27,70,28.27,0,1,0.72,57.2,33.25,0,2,0.98,18.52,51.7,133.723,137.879,148.214,0,2,64.308,51.606,62.872
2025-12-23 11:00,33.1,,33.1,28.27,70,28.27,0,1,0.72,53.7,33.25,0,2,0.98,18.52,51.7,133.722,110.345,144.874,0,2,64.312,46.943,66.411
2025-12-23 11:10,33.1,,33.1,28.27,71.37,28.27,0,1,0.72,57.2,33.25,0,2,0.98,18.52,51.7,133.724,125.37,153.69,0,2,64.322,106.483,68.167
2025-12-23 11:20,33.1,,33.1,28.27,71.37,28.27,0,1,0.72,56.03,33.25,0,2,0.98,18.52,51.7,133.723,124.137,144.514,0,2,64.336,162.515,68.135
2025-12-23 11:30,33.1,,33.1,28.27,74.11,28.27,0,1,0.72,59.53,33.25,0,2,0.98,18.52,51.7,133.722,109.308,135.888,0,2,64.345,180.317,68.151
2025-12-23 11:40,33.11,,33.11,28.27,72.74,28.27,0,1,0.72,53.7,33.25,0,2,0.98,18.52,51.7,133.72,0,138.711,0,2,64.35,163.494,68.196
2025-12-23 11:50,33.11,,33.11,28.27,71.37,28.27,0,1,0.72,56.03,33.25,0,2,0.98,18.52,51.7,133.717,0,132.548,0,2,64.35,115.917,68.07
2025-12-23 12:00,33.11,,33.11,28.27,74.8,28.27,0,1,0.72,59.53,33.25,0,2,0.98,18.52,51.7,133.715,0,117.119,0,2,64.35,84.951,67.42
2025-12-23 12:10,33.11,,33.11,28.27,72.74,28.27,0,1,0.72,59.53,33.25,0,2,0.98,18.52,51.7,133.718,16.448,11.845,0,2,64.356,88.389,68.176
2025-12-23 12:20,33.11,,33.11,28.27,74.11,28.27,0,1,0.73,59.66,33.26,0,2,0.98,18.52,51.7,133.725,373.076,0.43,0,2,64.367,126.188,68.302
2025-12-23 12:30,33.11,,33.11,28.27,74.8,28.27,0,1,0.72,58.37,33.25,0,2,0.98,18.52,51.7,133.726,440.235,0.43,0,2,64.379,167.936,68.83
2025-12-23 12:40,33.11,,33.11,28.27,75.48,28.27,0,1,0.72,58.37,33.25,0,2,0.98,18.52,51.7,133.727,338.263,0.43,0,2,64.386,171.855,68.934
2025-12-23 12:50,33.11,,33.11,28.27,74.11,28.27,0,1,0.73,53.81,33.26,0,2,0.98,18.52,51.7,133.725,0.43,0.43,0,2,64.39,148.197,68.994
2025-12-23 13:00,33.11,,33.11,28.27,76.86,28.27,0,1,0.73,50.3,33.26,0,2,0.97,18.52,51.69,133.722,0,0.43,0,2,64.39,107.025,69.147
2025-12-23 13:10,33.11,,33.11,28.27,80.97,28.27,0,1,0.73,51.47,33.26,0,2,0.97,18.52,51.69,133.721,0,0.43,0,2,64.395,100.209,69.155
2025-12-23 13:20,33.11,,33.11,28.27,74.8,28.27,0,1,0.73,56.15,33.26,0,2,0.97,18.52,51.69,133.72,0,0.43,0,2,64.4,103.672,69.049
2025-12-23 13:30,33.11,,33.11,28.27,78.92,28.27,0,1,0.73,54.98,33.26,0,2,0.97,18.52,51.69,133.72,0,0.43,0,2,64.4,103.606,68.948
2025-12-23 13:40,33.11,,33.11,28.27,71.18,28.27,0,1,0.73,57.32,33.26,0,2,0.97,18.52,51.69,133.723,75.041,0.43,0,2,64.4,86.276,68.999
2025-12-23 13:50,33.11,,33.11,28.27,67.72,28.27,0,1,0.73,56.15,33.26,0,2,0.97,18.52,51.69,133.723,133.986,0.43,0,2,64.4,68.963,68.941
2025-12-23 14:00,33.11,,33.11,28.27,71.67,28.27,0,1,0.73,53.81,33.26,0,2,0.97,18.52,51.69,133.725,165.374,0.43,0,2,64.391,37.83,68.9
2025-12-23 14:10,33.11,,33.11,28.28,68.19,28.28,0,1,0.73,54.98,33.26,0,2,0.97,18.52,51.69,133.724,75.097,0.43,0,2,64.392,40.271,65.99
2025-12-23 14:20,33.11,,33.11,28.28,70.06,28.28,0,1,0.73,54.98,33.26,0,2,0.97,18.52,51.69,133.722,0,0.43,0,2,64.39,30.924,61.567
2025-12-23 14:30,33.11,,33.11,28.28,69.36,28.28,0,1,0.73,54.98,33.26,0,2,0.97,18.52,51.69,133.72,0,0.43,0,2,64.39,60.482,64.224
2025-12-23 14:40,33.11,,33.11,28.29,80.57,28.29,0,1,0.72,70.04,33.25,0,2,0.97,18.52,51.69,133.718,0,139.971,0,2,64.39,56.416,64.125
2025-12-23 14:50,33.11,,33.11,28.29,83.95,28.29,0,1,0.73,87.74,33.26,0,2,0.98,18.52,51.7,133.717,0,143.536,0,2,64.385,46.882,64.13
2025-12-23 15:00,33.11,,33.11,28.29,78.3,28.29,0,1,0.72,91.05,33.25,0,2,0.99,18.52,51.71,133.72,163.755,148.926,0,2,64.38,29.566,64.111
2025-12-23 15:10,33.11,,33.11,28.3,79.55,28.3,0,1,0.72,84.05,33.25,0,2,0.99,18.52,51.71,133.721,269.436,138.846,0,2,64.377,19.211,64.06
2025-12-23 15:20,33.12,,33.12,28.3,80.26,28.3,0,1,0.72,71.21,33.25,0,2,0.99,18.52,51.71,133.721,291.807,151.649,0,2,64.37,12.439,64.146
2025-12-23 15:30,33.12,,33.12,28.3,78.13,28.3,0,1,0.73,63.17,33.26,0,2,1,18.52,51.72,133.722,219.419,143.762,0,2,64.37,29.729,64.148
2025-12-23 15:40,33.12,,33.12,28.3,80.09,28.3,0,1,0.73,60.83,33.26,0,2,1,18.52,51.72,133.723,240.197,142.346,0,2,64.37,40.073,64.091
2025-12-23 15:50,33.12,,33.12,28.3,86.65,28.3,0,1,0.73,62,33.26,0,2,1,18.52,51.72,133.721,165.121,150.254,0,2,64.366,50.386,64.085
2025-12-23 16:00,33.12,,33.12,28.31,100.88,28.31,0,1,0.73,66.68,33.26,0,2,1,18.52,51.72,133.72,82.188,142.463,0,2,64.36,29.761,64.108
2025-12-23 16:10,33.12,,33.12,28.3,96.65,28.3,0,1,0.73,70.19,33.26,0,2,1,18.52,51.72,133.716,0,134.645,0,2,64.36,29.636,63.716
2025-12-23 16:20,33.12,,33.12,28.3,96.65,28.3,0,1,0.73,71.36,33.26,0,2,1,18.52,51.72,133.712,0,153.459,0,2,64.361,46.797,64.067
2025-12-23 16:30,33.12,,33.12,28.3,98.09,28.3,0,1,0.73,73.7,33.26,0,2,1,18.52,51.72,133.707,0,143.26,0,2,64.371,101.734,64.085
2025-12-23 16:40,33.12,,33.12,28.31,97.39,28.31,0,1,0.73,73.7,33.26,1,3,1,18.52,51.72,133.707,0,134.582,0,2,64.38,133.655,66.646
2025-12-23 16:50,33.12,,33.12,28.3,98.09,28.3,0,1,0.73,74.87,33.26,0,3,0.99,18.52,51.71,133.706,0,146.223,0,2,64.387,155.33,66.925
2025-12-23 17:00,33.12,,33.12,28.3,98.09,28.3,0,1,0.73,77.21,33.26,0,3,0.99,18.52,51.71,133.707,126.098,144.49,0,2,64.389,128.812,66.864
2025-12-23 17:10,33.12,,33.12,28.3,101.59,28.3,1,2,0.72,80.55,33.25,0,3,0.99,18.52,51.71,133.707,148.396,130.811,0,2,64.39,101.415,66.789
2025-12-23 17:20,33.12,,33.12,28.3,101.59,28.3,0,2,0.72,87.55,33.25,0,3,0.99,18.52,51.71,133.707,159.293,143.578,0,2,64.391,80.707,66.968
2025-12-23 17:30,33.12,,33.12,28.3,102.98,28.3,0,2,0.72,84.05,33.25,1,4,0.99,18.52,51.71,133.705,57.899,146.641,0,2,64.4,104.98,67.015
2025-12-23 17:40,33.12,,33.12,28.3,100.2,28.3,0,2,0.72,77.04,33.25,0,4,0.99,18.52,51.71,133.704,10.721,142.444,0,2,64.41,136.322,67.15
2025-12-23 17:50,33.12,,33.12,28.29,99.5,28.29,1,3,0.73,78.38,33.26,0,4,0.98,18.52,51.7,133.7,0,150.099,0,2,64.418,160.804,67.248
2025-12-23 18:00,33.12,,33.12,28.29,98.82,28.29,0,3,0.72,79.38,33.25,1,5,0.98,18.52,51.7,133.699,0,140.352,0,2,64.43,171.602,67.241
2025-12-23 18:10,33.12,,33.12,28.29,99.51,28.29,0,3,0.72,79.38,33.25,0,5,0.99,18.52,51.71,133.699,0,143.249,0,2,64.433,147.394,67.194
2025-12-23 18:20,33.12,,33.12,28.29,100.2,28.29,0,3,0.72,79.38,33.25,0,5,0.99,18.52,51.71,133.699,112.457,147.938,1,3,64.44,144.034,67.166
2025-12-23 18:30,33.12,,33.12,28.29,96.05,28.29,1,4,0.72,81.71,33.25,1,6,0.99,18.52,51.71,133.7,202.223,150.649,0,3,64.443,112.748,67.383
2025-12-23 18:40,33.12,,33.12,28.29,95.36,28.29,0,4,0.72,85.22,33.25,0,6,0.99,18.52,51.71,133.7,203.679,147.616,0,3,64.449,123.364,67.375
2025-12-23 18:50,33.12,,33.12,28.29,97.44,28.29,0,4,0.72,86.38,33.25,0,6,0.99,18.52,51.71,133.699,142.969,142.476,0,3,64.459,134.054,67.404
2025-12-23 19:00,33.12,,33.12,28.29,98.13,28.29,0,4,0.72,79.38,33.25,0,6,0.99,18.52,51.71,133.699,78.22,144.733,1,4,64.469,158.815,67.498
2025-12-23 19:10,33.12,,33.12,28.28,96.76,28.28,0,4,0.72,80.55,33.25,0,6,0.98,18.52,51.7,133.697,24.335,138.961,0,4,64.477,166.026,67.343
2025-12-23 19:20,33.12,,33.12,28.28,98.13,28.28,0,4,0.72,78.21,33.25,0,6,0.99,18.52,51.71,133.695,0,141.954,0,4,64.48,141.528,67.409
2025-12-23 19:30,33.12,,33.12,28.28,93.33,28.28,0,4,0.72,75.88,33.25,1,7,0.99,18.52,51.71,133.694,0,147.113,0,4,64.488,134.658,67.555
2025-12-23 19:40,33.12,,33.12,28.28,96.76,28.28,1,5,0.72,75.88,33.25,0,7,0.98,18.52,51.7,133.695,18.027,35.846,0,4,64.492,120.695,67.62
2025-12-23 19:50,33.12,,33.12,28.28,96.07,28.28,0,5,0.72,72.37,33.25,0,7,0.98,18.52,51.7,133.696,96.463,0.43,1,5,64.5,138.558,67.667
2025-12-23 20:00,33.12,,33.12,28.28,96.76,28.28,0,5,0.72,68.87,33.25,0,7,0.98,18.52,51.7,133.697,133.958,0.43,0,5,64.51,145.888,67.71
2025-12-23 20:10,33.12,,33.12,28.28,98.82,28.28,0,5,0.72,74.71,33.25,0,7,0.98,18.52,51.7,133.698,118.152,0.43,0,5,64.519,163.796,67.511
2025-12-23 20:20,33.12,,33.12,28.28,98.81,28.28,0,5,0.72,84.05,33.25,1,8,0.99,18.52,51.71,133.699,118.152,0.43,1,6,64.522,146.165,67.772
2025-12-23 20:30,33.12,,33.12,28.28,100.17,28.28,1,6,0.72,85.22,33.25,0,8,0.99,18.52,51.71,133.699,59.263,0.43,0,6,64.53,139.177,67.747
2025-12-23 20:40,33.12,,33.12,28.28,96.76,28.28,0,6,0.72,80.55,33.25,0,8,0.99,18.52,51.71,133.697,0,0.43,0,6,64.533,117.877,67.777
2025-12-23 20:50,33.12,,33.12,28.28,95.4,28.28,0,6,0.72,80.55,33.25,0,8,0.99,18.52,51.71,133.697,0,0.43,0,6,64.54,132.195,67.56
2025-12-23 21:00,33.12,,33.12,28.27,94.72,28.27,0,6,0.72,80.55,33.25,0,8,1,18.52,51.72,133.697,0,0.43,1,7,64.54,103.562,67.683
2025-12-23 21:10,33.12,,33.12,28.27,97.44,28.27,0,6,0.72,80.55,33.25,0,8,0.99,18.52,51.71,133.698,23.986,0.43,0,7,64.54,92.742,67.651
2025-12-23 21:20,33.12,,33.12,28.27,96.76,28.27,0,6,0.73,76.04,33.26,0,8,0.99,18.52,51.71,133.7,106.374,0.43,0,7,64.536,53.371,67.779
2025-12-23 21:30,33.12,,33.12,28.27,97.44,28.27,1,7,0.73,76.04,33.26,1,9,1,18.52,51.72,133.701,157.43,0.43,0,7,64.53,31.77,67.547
